Date,spy,ko,pep,usdx
2020-04-20,-0.01777479608210305,-0.03235301714388568,-0.022051718287605243,0.0018023466088692777
2020-04-21,-0.03083381614143409,-0.0250257696750982,-0.02719677973548403,0.0029967363344493643
2020-04-22,0.021951679358838638,0.006588976330538292,0.012748871247394059,0.001295761481367019
2020-04-23,-7.183182869111185e-05,-0.013443648741549139,-0.01795546239282836,0.00039837582030818376
2020-04-24,0.013842506777445423,0.007955916831008878,0.030990200301137544,-0.000498013578997181
2020-04-27,0.014315577766239325,0.029282961694710022,0.0007441941868881648,-0.003392841703910894
2020-04-28,-0.004608940232881399,-0.0008554299456845307,0.013738192701624512,-0.0017007474044158
2020-04-29,0.025841716141164865,0.008097190429998376,-0.021952803570330297,-0.0030084564215593027
2020-04-30,-0.009354477884983045,-0.026450291966329285,-0.008055750054293516,-0.005539095303350765
2020-05-01,-0.026830108096417185,-0.0063395428849204955,-0.01638577472249984,-0.0022241803896464697
2020-05-04,0.002754617478829945,-0.010138732094359228,0.005975511738180749,0.006859017037953738
2020-05-05,0.009196754564389394,0.005743224928045943,0.005712419875924202,0.0023093109787881917
2020-05-06,-0.006801715413265825,-0.014420766091337224,-0.006782174864147511,0.003803780983961886
2020-05-07,0.01199449264862523,-0.003357434584644492,0.005870564466197224,-0.0020001702089409
2020-05-08,0.016410946496265823,0.03329567245133128,0.020167677586823547,-0.0016030063598269273
2020-05-11,0.00020508676870548874,-0.012438617300510104,0.0011167882369458395,0.0051007212026602895
2020-05-12,-0.02013318100728357,-0.015936553276669645,-0.010773598599177045,-0.003097345349061247
2020-05-13,-0.017843996671168667,-0.019829448772209303,0.00015037205720596326,0.00309734534906125
2020-05-14,0.011896338818462008,-0.005476854300440727,0.000902137162112878,0.0022918983474946534
2020-05-15,0.004586359607346642,-0.010119754114651677,0.021336656167292335,-0.0006969651685236173
2020-05-18,0.03000513349237577,0.03876732315947574,-0.0031677211665625234,-0.007297511847432846
2020-05-19,-0.010324114985473453,-0.009607961576558738,-0.028365047610899818,-0.0030144257249692962
2020-05-20,0.01684529554251993,0.02985944445744852,-0.003574256083991259,-0.002519019852671667
2020-05-21,-0.006928028193420058,-0.015814039612962204,-0.008031548763485963,0.002519019852671609
2020-05-22,0.001897207743174432,-0.0031043019986425305,0.0020714980608439646,0.004918926301312116
2020-05-26,0.012245314530893184,0.023267201513498047,-0.005610510146037065,-0.009558828408124451
2020-05-27,0.014769381267786617,0.013790315243946177,0.008136263067642846,0.001515319737947648
2020-05-28,-0.0018467008412649697,0.00767428841907222,0.011250743537631596,-0.006888199065259023
2020-05-29,0.004446224392010751,-0.008744971627005752,-0.00560945350634517,-0.00040667870457291216
2020-06-01,0.004033478801556203,0.006619125769111687,0.010886881516806099,-0.005199527558490491
2020-06-02,0.008246099467257366,-0.001917359476457321,-0.0027105654712975434,-0.0016368664740114463
2020-06-03,0.01322044149305763,0.021098136632050585,0.001431526930177439,-0.004001025042514643
2020-06-04,-0.0026304115649238933,0.000417270904434776,-0.009353372823025157,-0.006186846677672824
2020-06-05,0.02530692517262267,0.024122467067018174,0.014220082496310313,0.0026856966101067147
2020-06-08,0.012014774590186659,0.015363025441935985,-0.0017380092258459858,-0.003306468049043464
2020-06-09,-0.007484376018522601,-0.01719802749308838,0.005731947129733813,-0.0031098091607432428
2020-06-10,-0.005595875059778856,-0.0077854844176323415,0.008686034660225326,-0.0037445499613823646
2020-06-11,-0.059377257958922125,-0.06544384194167331,-0.04803013471898285,0.007992198467841808
2020-06-12,0.011904396413875981,0.010360570886463472,0.009033021109680602,0.006080887880907707
2020-06-15,0.009292432731807264,0.015234293255771816,0.01140755605429931,-0.0065979557876870015
2020-06-16,0.019064897682933152,0.010099895832243078,0.009078669472784998,0.002891953886846593
2020-06-17,-0.004162643127870349,-0.00407064575329821,0.0006834632900108877,0.0020606289468201085
2020-06-18,0.00038484368781109183,0.008763548620037788,0.007711496302822386,0.0026723677574220592
2020-06-19,-0.005731066791247277,-0.02085862125048668,-0.01136128042927111,0.0020509090115185353
2020-06-22,0.006394491745231916,-0.0061030256127754395,-0.0017535072480667096,-0.0059591445241145916
2020-06-23,0.004593191322164745,-0.0021887761996297684,0.0023626032959094805,-0.0036132643250425932
2020-06-24,-0.025839561056865284,-0.0219300387791668,-0.013797525968898895,0.004746181784583317
2020-06-25,0.010663348581998069,0.0062514543333974755,0.014178245064863223,0.002877983039635605
2020-06-26,-0.024038139288628316,-0.030736936835736146,-0.019052702400392932,0.0007182034342949106
2020-06-29,0.014590715382357409,0.017969192060613853,0.01653839464807834,0.0004101816642783301
2020-06-30,0.012728191116656065,0.007187991781154649,0.008961675870379583,-0.0015390299620584962
2020-07-01,0.0069803982018825,0.0031284664046837157,0.000755799385607082,-0.001952849636313679
2020-07-02,0.005491883957643901,0.0013379553092023623,0.003695289060159526,0.0012338347098170114
2020-07-06,0.01531908073055742,0.007768066173604172,0.0033815796134493365,-0.005460822159623259
2020-07-07,-0.01036727431941541,-0.0004422117496840174,0.002023522512593659,0.0009293782745837542
2020-07-08,0.007619678885651085,-0.003101437149201,0.004854456411776959,-0.004655711207453064
2020-07-09,-0.0057094110851233565,-0.02607466866719773,-0.011313818960801922,0.0027960112131901233
2020-07-10,0.010158864777670295,0.02784810944699319,0.013100464372375576,-0.0005171494582061529
2020-07-13,-0.008696728970357092,0.0022123174982645764,0.0033407850246985056,-0.0019678162924543765
2020-07-14,0.012876062382887644,0.013608598359742291,0.0045116600998870195,-0.0020755190823018837
2020-07-15,0.009145135705106994,0.011488284121763663,-0.013595634233059132,-0.0018716892379267032
2020-07-16,-0.0032989295494884182,-0.00540259359493036,0.00142010546499408,0.002806182194208918
2020-07-17,0.0028949006853001215,0.01441342675736011,0.005809344599551417,-0.004264357502404642
2020-07-20,0.008049229834505041,-0.015063817071529227,-0.011577424914184729,-0.0011472140581443113
2020-07-21,0.00212518055841601,0.023147483435181235,0.009867782626466802,-0.007436526205550686
2020-07-22,0.005675813915395932,0.026757150791812206,0.011684675185321687,-0.0015782161490156016
2020-07-23,-0.012003247835407552,-0.004133809974689857,0.007836520725581804,-0.0029526413298705746
2020-07-24,-0.006461375034604907,0.004340156831106465,-0.007468754114276345,-0.0026436857098438593
2020-07-27,0.007265970613566771,-0.00020634685641661478,0.011763486883812294,-0.008186790395604068
2020-07-28,-0.006362487952532115,-0.00620714081674993,-0.002108625299637573,0.0009604009396220613
2020-07-29,0.012223481970528523,-0.003326314226768393,0.003995463183248718,-0.005347034326374444
2020-07-30,-0.0035743988643467334,-0.006896124653918177,-0.0017415373930270489,-0.0025768265787047538
2020-07-31,0.007871450250127119,-0.009480428979523295,-0.00021783735022724157,0.005039968145744427
2020-08-03,0.006928023072624426,-0.02009915958545913,-0.0069982902870910045,0.00010698044124570928
2020-08-04,0.003855269307991558,0.008387935179991738,0.005617145770431687,-0.001284276164808909
2020-08-05,0.0061918402255819694,0.011287564633420797,-0.008914357986122503,-0.00590727699317517
2020-08-06,0.006662136190234002,0.005491230747038664,-0.0028664658024734856,-0.0004309979049096572
2020-08-07,0.0007174916036067524,0.00671697182775498,0.006456319509695274,0.00698065997623259
2020-08-10,0.0029846559893584057,-0.0016750399776979579,-0.005573473459590681,0.0014971597968210537
2020-08-11,-0.00828889987152208,0.0043909769885407115,-0.006344580761151839,0.0005341106115732474
2020-08-12,0.01384602955672878,0.01037776428329991,0.01964025531265546,-0.002031270408394264
2020-08-13,-0.001809473299093513,-0.0010328302178006046,0.002174757819030307,-0.0010708439203949483
2020-08-14,2.9866103791020454e-05,0.0014456464140585698,-0.003917939379510053,-0.0025745333942405785
2020-08-17,0.0031713783053830087,-0.004965689264920516,0.0026137249637501287,-0.0026888965284360593
2020-08-18,0.002158159578871001,0.004346270547211629,0.001376399256865726,-0.006266246156081086
2020-08-19,-0.004172580280540643,-0.021923731210670542,-0.012092247867190107,0.006696965619910175
2020-08-20,0.0031088100075923083,-0.00042231901438580206,0.001976794074255617,-0.0010771055969901347
2020-08-21,0.003541225916300568,-0.0014794335695172494,-0.0019031856970384666,0.004945173292177445
2020-08-24,0.01008211859045143,0.01448847935887797,0.00860975172471244,0.0005360820384595766
2020-08-25,0.0034932071005278798,-0.001251628954761196,-0.002473275630786174,-0.0030056528547335207
2020-08-26,0.009975701123837753,0.005204729644674322,0.008485493587902597,-0.00010745048552533449
2020-08-27,0.002184149927418939,0.0014523327890847374,-0.000505597178895547,0.0
2020-08-28,0.006438621014277896,0.03263610557118788,0.011065645831187975,-0.006904756883039733
2020-08-31,-0.0036291127311046194,-0.006038805889626735,0.0008571173675135053,-0.002493127455491018
2020-09-01,0.00937454588634875,-0.008312348503645041,-0.0062308098099878905,0.002168224536276038
2020-09-02,0.014360223153612203,0.041277857793314374,0.029030289871353022,0.0055078939450372375
2020-09-03,-0.03502028943684365,-0.013966788847577693,-0.020573110328196535,-0.0011854154362119266
2020-09-04,-0.008198352889132739,0.011032488687806059,-0.004386433271919669,-0.00021564373172236047
2020-09-08,-0.027703137940426333,-0.02439386901850766,-0.023405367010275274,0.008163333384396777
2020-09-09,0.019554882802727894,0.007599921022241553,0.01144294301258423,-0.002356231295015289
2020-09-10,-0.017516087953052623,-0.003792740678553065,-0.01728817109606632,0.0008573870012291349
2020-09-11,0.0005089060342673865,0.020978234023474648,0.007761613417425509,-0.00010708209078612866
2020-09-14,0.013085236671502515,0.0011840999559624853,0.00631246759884777,-0.002789724278171819
2020-09-15,0.005039856533069321,0.006682316177599379,-0.007712522843882406,-0.00021487903340062237
2020-09-16,-0.003976651561813314,-0.005105940939559575,-0.004730229571924312,0.0017179863656381284
2020-09-17,-0.00883410036209019,-0.004736765563245279,-0.013274860849338025,-0.0025781286530227113
2020-09-18,-0.011579651240665002,-0.0019801209999075354,-0.013073042116974208,-0.0004303487446622587
2020-09-21,-0.011191680635323371,-0.027327417644017436,-0.0017509656160215996,0.006542637232109398
2020-09-22,0.010132815009512089,0.011544402321549163,0.006909893008171385,0.004799208818646536
2020-09-23,-0.02346420667286136,-0.029633172414021462,-0.008740369493292455,0.004246757966643636
2020-09-24,0.0026620097490311105,0.01011268056244443,0.004417755981805278,-0.00042387322855773867
2020-09-25,0.016037744320562587,0.00041049134072951835,0.014860908917083275,0.0024348009335587576
2020-09-28,0.016472799968869935,0.011428672431938108,0.03256044660632025,-0.003389112416825154
2020-09-29,-0.0054608063819246745,-0.0073321459639450704,-0.005888414774792708,-0.003933066389008079
2020-09-30,0.007553282299710423,0.00915662264476866,0.010444241415593124,0.0
2020-10-01,0.006399466846359074,-0.00385584905094031,0.015748342015559327,-0.0019189804038083074
2020-10-02,-0.00953977714475825,0.0036533689740510336,-0.019652355795344453,0.0013862679542446295
2020-10-05,0.017577468183214432,0.0004050884102012189,-0.0009418776222451415,-0.0035227600278867426
2020-10-06,-0.014317866971963805,-0.008950414421149437,-0.016299733015729716,0.0034162485242590543
2020-10-07,0.017256908565882315,0.012589097602978171,0.009607396152546131,-0.002133838200181357
2020-10-08,0.008823572262206425,0.017996598214246755,0.006112135213162781,-0.00021359371256752206
